#{"t_start": 1619402818.8751261, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
149.792363,148,425.218058
108.927085,105,426.35195
48.746563,100,427.43575
111.780479,111,428.647074
165.067412,167,438.493273
93.114953,79,439.345371
140.92255,134,440.813885
164.374404,154,442.487022
136.174932,131,451.987351
156.535993,155,453.66348
160.220483,145,455.25844
126.04185,113,456.480105
126.714231,101,465.596173
194.773953,186,467.642754
106.872426,80,468.515537
163.712619,172,470.394976
187.649785,188,480.453815
158.659782,163,482.252962
126.725205,130,483.658618
93.971668,75,492.575584
183.440619,178,494.508692
92.993705,88,495.455278
145.155659,134,496.905419
164.812545,145,506.563373
168.738006,168,508.378018
81.784748,78,509.229226
86.468438,84,510.140149
178.554682,186,520.268637
172.351388,158,521.982366
138.162549,133,523.461993
86.878267,85,524.392947
155.522136,142,533.986664
255.601495,242,536.620788
119.895016,96,537.664064
159.238512,143,547.297514
74.606445,67,548.01832
191.164767,215,550.36085
169.339584,176,552.282742
135.724175,126,561.72096
66.39049,59,562.368997
158.224839,139,563.857371
128.807783,130,565.259835
216.129773,198,575.538331
278.963454,232,578.052536
136.750168,133,579.494675
145.464164,132,589.015508
151.047956,144,590.57827
260.620316,220,592.947916
135.845673,119,602.35409
20.590386,18,602.547318
276.387698,223,604.958419
318.45693,300,616.321536
133.549902,119,617.592373
27.592603,118,618.857311
306.166236,239,629.488594
170.023672,158,631.185687
181.704196,139,632.692041
87.427688,83,633.57286
388.513387,320,645.078347
369.937459,304,656.423998
223.326337,214,658.731351
271.381008,212,660.998262
80.240861,65,669.790259
295.335738,230,672.276751
229.126707,184,674.235074
329.611599,272,685.276898
396.722929,318,696.741096
524.786278,394,700.942637
202.753406,179,711.009701
252.546532,201,713.180957
410.869787,311,724.610818
90.786628,71,725.386614
91.771172,87,726.324755
180.184882,153,727.969334
80.384289,67,728.708882
408.138574,323,740.177644
509.746907,409,752.620389
494.1241,395,764.961702
587.965414,446,769.75368
661.97095,532,783.554065
745.548714,543,805.653293
203.766943,165,807.460525
492.514487,359,819.429356
124.033331,98,820.501649
126.717316,107,821.660136
904.442749,691,837.172277
834.293323,651,860.426465
714.22571,555,874.513267
25.781026,21,874.741242
911.665175,691,890.215512
267.044017,200,892.366081
962.618316,679,915.862914
996.690194,742,932.008793
280.311687,222,942.528316
674.244506,481,955.93812
26.927371,23,956.199074
61.266976,54,956.77738
627.80826,456,969.794499
1356.309419,993,996.577555
767.360951,554,1010.606436
365.297449,269,1013.512158
845.297726,601,1028.076827
1430.90945,1000,1055.077822
992.953071,722,1079.086332
1402.307846,1000,1106.011716
32.926617,28,1106.310777
1260.493476,865,1123.673821
1424.707515,1000,1150.733457
225.692913,163,1160.583283
1467.671597,1000,1187.580018
1449.206231,1000,1214.517541
202.378754,141,1216.033036
1433.559761,1000,1242.982472
343.234481,244,1245.615232
1273.25912,827,1270.752232
223.142103,180,1272.701359
99.285724,87,1273.625623
1464.840007,1000,1300.6139
192.706585,153,1310.411085
494.143611,365,1314.344612
140.876091,103,1323.546694
341.643878,249,1326.207739
1030.823918,697,1341.830257
149.332857,113,1351.185527
341.98397,245,1353.823604
1460.144646,1000,1380.809885
619.814679,423,1393.473277
1503.042091,1000,1420.452552
1419.190798,1000,1447.593395
1471.463577,1000,1474.664404
1522.814334,1000,1501.65911
1504.68327,1000,1528.673228
1550.359585,1000,1555.786561
249.52385,185,1557.785625
1554.270918,1000,1584.754458
211.835509,156,1586.442874
1600.19669,1000,1613.57392
303.045785,226,1624.145673
1600.513514,1000,1651.115735
1541.121494,1000,1677.960535
61.567485,54,1678.551929
1542.819498,1000,1705.586929
1556.583822,1000,1732.667399
23.155188,21,1732.902125
348.096755,242,1735.489303
1606.056609,1000,1762.650254
510.82833,333,1774.360544
118.278556,95,1775.401937
55.130121,50,1775.938715
71.608711,63,1776.610226
11.340255,10,1776.716681
1652.334592,1000,1803.773242
1624.555932,1000,1830.707427
1673.363387,1000,1857.732675
1246.957889,804,1882.569927
1581.899593,1000,1909.649391
54.774141,46,1910.146958
1609.003519,1000,1936.931871
576.458418,391,1941.179346
1656.789822,1000,1968.163119
1623.60489,1000,1995.087809
1647.596866,1000,2022.086209
1652.149567,1000,2049.137451
22.8649,22,2049.371631
1566.189347,946,2075.698028
314.909201,220,2078.034332
681.872334,445,2090.876248
55.1949,49,2091.405661
12.830473,12,2091.533116
283.108826,206,2101.922733
1659.504266,1000,2128.773637
118.188125,91,2129.79227
1237.161535,759,2146.14003
1736.591086,1000,2173.096538
1701.175015,1000,2200.283455
1728.932509,1000,2227.199452
1699.157096,1000,2254.034237
1557.556584,871,2279.586156
1746.844212,1000,2306.514775
596.949253,365,2318.553642
1754.057639,1000,2345.704073
73.052569,58,2346.31823
1697.373677,1000,2373.283999
1722.402824,1000,2400.211892
1808.095371,1000,2427.159542
1834.597798,1000,2454.085078
1804.695973,1000,2472.916959
587.566458,369,2485.078274
139.978451,113,2486.275778
1778.405947,1000,2513.255618
1875.280375,1000,2540.132208
1811.638605,1000,2567.078421
133.19891,100,2568.169226
1828.983403,1000,2595.172322
1769.452695,1000,2622.240098
132.820076,102,2631.43944
72.502999,67,2632.158172
437.222494,267,2635.008131
1779.403399,1000,2661.916061
1792.517153,1000,2688.790953
1872.993263,1000,2715.768891
74.854864,67,2716.47727
1851.461585,1000,2743.481047
1826.980983,1000,2770.503807
1853.680308,1000,2797.72194
1823.135697,1000,2824.624881
1846.742359,1000,2851.549104
1852.922566,1000,2878.603174
1887.992248,1000,2905.639455
1892.348898,1000,2932.717481
150.881314,123,2934.056697
1892.058187,1000,2960.973546
1907.387552,1000,2988.137283
87.135591,74,2988.925896
1903.753235,1000,3015.887937
1873.877074,1000,3042.987414
1881.248077,1000,3070.107869
1930.964755,1000,3097.062722
1903.618498,1000,3124.120643
1912.641064,1000,3151.108806
1161.442006,650,3166.280449
1271.307974,687,3181.835462
1903.784203,1000,3208.955122
1917.607843,1000,3235.989116
1938.745973,1000,3262.957987
1882.34467,1000,3290.022993
1930.268865,1000,3317.036991
