#{"t_start": 1619393481.239029, "env_id": "HopperBulletEnv-v0"}
r,l,t
43.076342,33,48.991189
25.771642,14,49.100545
52.011299,57,56.594839
36.46196,22,56.765337
74.467671,65,57.271326
62.962372,47,57.642944
66.147936,61,58.118577
76.788106,59,58.57878
66.843082,46,58.937405
66.321461,52,59.342443
51.521448,42,59.679306
49.835939,48,60.064892
83.244857,68,67.682104
109.850209,76,68.270966
62.611155,75,68.850915
80.252168,66,69.36503
66.352222,63,69.862062
118.079713,84,70.511945
81.15729,58,70.966998
49.285156,33,71.223175
109.646687,71,78.895316
99.620308,61,79.365153
74.298982,64,79.878695
131.323695,90,80.573579
86.0499,73,81.140311
75.687749,70,81.682125
48.306113,44,82.036755
86.948328,77,89.710936
66.072747,41,90.028023
71.527351,73,90.590884
99.522888,85,91.248823
112.791734,79,91.861614
73.151436,117,92.774472
98.270164,73,93.34058
111.488719,71,100.986733
51.201545,35,101.256748
32.891563,19,101.402887
72.71494,45,101.751429
116.154447,71,102.303261
123.235758,87,102.974028
71.317998,50,103.361286
67.842015,47,103.724304
64.207107,72,104.283691
139.330588,102,112.141712
35.993135,26,112.344493
71.204032,52,112.747246
102.769475,91,113.450084
129.915625,100,114.222218
142.924706,83,114.865924
138.204875,122,122.921637
130.571574,102,123.707752
117.514195,79,124.317971
53.744652,36,124.605858
119.903384,94,125.374353
138.463137,93,126.134852
109.826484,69,126.675217
113.366551,75,134.272319
160.462905,92,134.983976
108.722319,74,135.558337
136.777147,107,136.379269
131.644452,101,137.160615
126.099197,106,145.114844
108.209623,71,145.669557
143.005967,100,146.449801
102.987518,77,147.050514
167.988554,126,148.034788
144.318287,103,156.000631
139.872158,100,156.781272
140.460201,93,157.502143
115.296111,77,158.108968
101.135252,153,159.295815
32.107929,21,159.463382
104.968318,71,167.233532
128.051171,84,167.887553
137.327855,98,168.643858
81.935372,66,169.154999
128.080781,97,169.921001
150.518546,115,170.822466
150.226471,91,178.583644
149.946571,98,179.333937
25.650079,16,179.456643
115.391599,66,179.972307
122.477779,70,180.506835
149.722296,91,181.21421
193.058629,139,189.376205
313.718956,193,190.875574
174.671069,95,191.610901
125.827897,85,192.270783
174.139642,97,193.028765
163.181171,89,200.795174
133.087501,115,201.677176
188.654057,107,202.500954
196.569548,118,203.413126
234.39658,180,211.891739
227.407596,136,212.928694
164.605451,89,213.61179
167.301474,91,214.30582
308.836438,179,222.763835
178.04014,109,223.597439
187.503484,110,224.43908
237.386783,164,225.698096
260.535091,185,234.179042
310.263298,183,235.583228
260.821874,148,236.704064
418.800277,247,245.695323
583.996248,500,256.621074
132.822988,109,257.446087
217.465157,114,258.311312
232.102687,134,266.423928
131.901344,74,266.989977
267.599274,146,268.102691
326.95057,164,269.34924
262.142707,140,277.540666
309.676343,162,278.768321
258.397638,141,279.849286
199.961825,117,280.73354
566.77533,321,290.29897
258.855056,151,291.447326
1094.221043,754,311.38138
522.309862,310,313.738209
655.137287,359,323.562355
585.61222,312,333.000737
448.207954,241,334.815276
696.285695,374,344.728175
969.840413,551,356.036596
222.51748,128,357.007304
716.800766,387,367.038597
954.108124,482,377.791473
323.937793,180,379.175724
1736.40879,1000,400.952548
1959.410523,1000,422.732146
2011.352913,1000,444.519304
2046.885874,1000,466.252842
378.428912,203,467.786652
376.222824,192,476.340682
1453.072383,704,488.76604
2085.554347,1000,510.619395
1498.863541,731,530.403995
2128.943155,1000,552.297861
2107.278663,995,566.916793
2214.653708,1000,588.757361
2201.148095,1000,610.569141
2198.992946,1000,632.392222
2216.388008,1000,654.225444
2312.987441,1000,675.959549
2224.108353,1000,697.697573
2319.161704,1000,719.546095
1730.301118,782,739.937248
627.079838,305,742.234042
2282.518823,1000,763.971959
2305.952416,1000,785.679808
1339.822947,602,797.373947
2305.309167,1000,819.179628
211.868377,111,827.165499
1127.893701,516,838.206976
2353.46949,1000,852.921452
1854.522656,795,873.188002
1412.014503,618,884.934688
2383.704586,1000,906.695753
563.63324,260,915.759142
402.96043,196,917.229066
2354.421807,1000,938.993124
301.841797,144,940.083197
2394.741714,1000,961.873707
2384.039305,1000,983.620834
2353.846219,1000,1005.42409
628.170189,289,1014.717291
2385.571148,1000,1036.559753
1107.122888,478,1047.298734
499.582318,233,1049.061756
859.305998,383,1059.066439
2401.993237,1000,1080.917115
2402.154025,1000,1102.655907
155.531849,101,1103.413461
2427.071966,1000,1125.13083
2407.756029,1000,1146.8889
2471.978346,1000,1168.667831
2391.112358,1000,1190.437984
2118.857566,877,1204.191394
2422.766055,1000,1225.968046
581.329885,273,1235.141181
93.118993,54,1235.548962
2466.230614,1000,1257.349791
2458.407552,1000,1279.204808
2469.525677,1000,1301.099189
2417.280032,1000,1322.943078
2462.248991,1000,1344.761732
2430.177255,1000,1366.597058
2436.706067,1000,1388.434655
2462.476077,1000,1410.331204
2456.967348,1000,1432.134078
957.156717,411,1435.236451
2503.675277,1000,1457.047171
2467.444785,1000,1478.787713
1096.651849,469,1489.459833
2493.935914,1000,1511.319444
2482.933083,1000,1533.153053
1427.147218,591,1544.704616
2477.973402,1000,1566.462735
2444.496859,1000,1588.265144
2507.573468,1000,1610.090938
2491.747846,1000,1631.88664
1242.151317,520,1642.920676
2483.690403,1000,1664.77874
2490.926749,1000,1686.561737
2491.108772,1000,1708.32053
283.858486,138,1709.365137
2483.148602,1000,1731.200984
2480.64608,1000,1753.019005
2486.610003,1000,1774.861028
127.894519,76,1775.435327
2458.577294,1000,1797.25306
2502.526503,1000,1819.074077
2501.435604,1000,1840.953855
2509.680363,1000,1862.808824
2481.494405,1000,1884.770503
2375.976272,1000,1906.671517
2486.801037,1000,1928.559028
2475.798922,1000,1950.582253
2477.758014,1000,1972.431766
2486.708184,1000,1994.273046
2477.465281,1000,2016.077708
2521.594464,1000,2037.937472
2526.072161,1000,2059.745626
2491.324214,994,2081.477547
2510.213757,1000,2103.370417
2511.287252,1000,2125.191474
2517.772393,1000,2139.935103
1452.544293,600,2158.838467
2542.637113,1000,2180.731189
2504.187173,1000,2202.555188
2507.827969,1000,2224.421648
2527.696906,1000,2239.156309
2516.898704,1000,2261.07667
2527.78171,1000,2282.993399
2510.101082,1000,2304.854773
2551.556242,1000,2326.671463
2506.804742,1000,2348.458276
2523.573261,1000,2370.300982
683.574082,296,2379.716154
2535.169519,1000,2401.613866
2542.959534,1000,2423.433546
2543.109776,1000,2445.257766
2534.956753,1000,2467.234286
2532.770277,1000,2489.18014
2543.604786,1000,2503.906026
2544.946854,1000,2525.832841
2545.610617,1000,2547.731825
2545.621832,1000,2569.605588
2537.16798,1000,2591.520522
2560.712782,1000,2613.428464
2547.598698,1000,2635.226786
2545.576607,1000,2657.019647
2532.890842,1000,2678.872076
