#{"t_start": 1619393481.22833, "env_id": "HopperBulletEnv-v0"}
r,l,t
33.180535,19,47.317088
36.870411,28,47.539434
44.194919,27,47.751632
55.64885,53,48.197261
41.600473,28,48.416703
87.159417,61,48.897308
58.257144,48,56.321807
35.911668,42,56.649304
73.742617,54,57.068447
87.217906,86,57.744214
52.689237,73,58.313211
68.705474,76,58.905889
39.938515,32,59.154971
37.850943,43,59.490342
56.49828,46,59.87033
54.42989,44,60.213427
91.170391,73,67.868344
74.643915,50,68.253837
96.822578,86,68.921932
71.262951,45,69.27071
138.090756,115,70.171675
48.904444,34,70.435049
111.181969,98,71.199808
147.641562,99,79.088397
89.894727,74,79.66602
88.769427,72,80.233464
78.378662,53,80.642799
30.549566,16,80.766116
111.412825,92,81.481363
98.601551,86,82.161166
80.046813,55,89.657795
94.344793,57,90.105309
98.455398,57,90.544475
122.502839,98,91.303682
90.379585,58,91.751975
87.944268,58,92.203372
65.862502,54,92.626982
99.10348,75,93.20928
114.224025,94,101.032866
114.627136,66,101.542684
110.265224,67,102.06335
131.203252,87,102.734088
103.988404,61,103.205795
118.918951,95,103.940622
89.646047,69,104.475942
115.267504,68,112.072985
41.839333,31,112.31322
110.41604,78,112.917193
115.381591,91,113.619896
29.744421,28,113.834959
134.379146,84,114.484403
82.356924,53,114.897847
104.015324,68,115.443638
152.04134,127,123.516202
165.571884,176,124.897156
108.087755,76,125.522448
119.069632,108,126.398772
121.603977,82,134.048477
58.066102,58,134.496651
101.954655,68,135.023142
143.331313,110,135.871402
123.090979,84,136.518825
113.904553,75,137.098263
112.285191,89,144.918806
101.566474,81,145.552154
111.789657,70,146.098807
98.232692,67,146.621237
114.180707,82,147.261524
117.724448,87,147.943165
110.236904,75,148.532078
139.725865,110,156.548108
110.322041,68,157.075774
142.04739,98,157.845855
128.42101,109,158.688409
145.106939,87,159.369623
170.84467,128,167.583615
138.609531,108,168.418172
173.140723,112,169.293416
145.165889,118,170.215793
148.234803,98,170.985754
132.179243,91,178.744518
173.868655,122,179.680555
49.786556,36,179.964095
163.825262,98,180.716108
156.796187,118,181.629216
146.613053,100,189.491425
152.701495,92,190.209042
143.608703,86,190.874699
207.365995,132,191.897488
133.532111,95,192.63378
195.277013,108,200.55707
195.596569,130,201.554019
259.405535,149,202.701271
145.360513,85,203.359083
178.378402,120,211.379217
112.586973,80,211.990492
321.762299,321,214.443519
178.023108,111,222.379832
117.28977,83,223.015862
155.677079,97,223.758083
160.256166,101,224.530799
248.376179,233,233.388826
217.441294,115,234.273082
267.017536,167,235.545438
305.93875,189,236.985139
523.057872,439,247.43034
428.201117,262,256.544219
269.386633,158,257.74568
175.292461,119,258.644187
339.976851,210,267.340383
262.394797,241,269.174304
696.111408,434,279.59463
576.822477,333,289.237652
207.914685,119,290.161771
445.497495,220,291.842567
542.64911,271,301.002605
754.723541,396,311.107942
607.709344,314,313.495579
401.668194,219,322.258809
164.486277,109,323.08449
1449.250181,824,343.468635
716.175053,386,346.39781
1107.495174,637,365.449645
185.766832,102,366.227955
1292.247376,687,378.556013
302.822496,156,379.756315
236.743556,126,387.802638
78.831604,49,388.177246
916.520998,472,398.830576
297.674166,148,399.963284
1151.964235,548,411.209138
690.820529,350,420.970519
893.606822,436,431.405884
210.311244,121,432.323898
725.598001,366,435.094618
190.864691,104,442.968158
1994.531034,1000,464.704498
2025.912349,1000,486.455335
266.525654,137,487.488283
273.126824,136,488.523256
2020.377909,986,510.255068
101.197181,58,510.717649
2120.309546,1000,532.520129
2124.137885,1000,554.424939
252.040191,137,555.455093
1673.725184,761,575.44512
2173.210792,1000,597.25823
2240.738085,1000,619.087622
264.302971,135,620.125794
1066.972542,496,630.997744
1532.555983,684,643.295002
2316.924279,1000,665.077857
879.542072,417,675.324588
70.346242,43,675.650269
512.677211,244,684.603929
993.672934,464,695.189605
782.354433,367,697.953763
1613.435947,710,717.603845
2286.668479,1000,739.64065
2295.311277,1000,761.404318
2292.093695,1000,783.107113
2326.978053,1000,797.795441
190.991248,105,805.713084
224.577433,128,806.677889
1416.949238,652,818.727659
2316.570365,1000,840.584443
369.475788,178,841.930067
2327.800538,1000,863.758325
2316.080944,1000,885.524373
282.085717,136,893.666124
1011.871783,454,904.208371
2369.55118,1000,925.944377
2340.50268,1000,940.598375
2321.157925,1000,962.391546
2375.957675,1000,984.133929
529.664429,251,993.131743
774.376356,341,1002.80874
241.955456,123,1003.769424
481.941203,226,1005.492146
2360.776609,1000,1027.319897
2378.254968,1000,1049.130433
441.16426,213,1057.850369
2392.952834,1000,1072.570317
2382.359314,1000,1094.322004
2397.058375,1000,1116.061882
2394.816572,1000,1137.765027
2434.945328,1000,1159.561922
2410.658155,1000,1181.369458
2448.797835,1000,1203.139641
2477.707573,1000,1224.916031
1342.472166,566,1236.309215
276.121502,141,1244.495237
2427.626636,1000,1259.171939
2437.889344,1000,1281.048744
2448.594688,1000,1302.919133
2461.030654,1000,1324.757863
2462.990391,1000,1346.575232
2433.350581,1000,1368.43136
2460.524315,1000,1390.267342
2440.516342,1000,1412.149762
2442.442413,1000,1433.948332
2422.935434,1000,1455.759213
2446.7556,1000,1477.504715
2503.662549,1000,1499.323666
2482.318756,1000,1521.198576
1148.850675,478,1531.943827
2493.187184,1000,1553.686624
2493.003899,1000,1575.473725
2492.600873,1000,1597.275005
2486.105121,1000,1619.084722
2478.449301,1000,1640.869
2487.533527,1000,1662.696288
2488.334424,1000,1684.516466
2479.826118,1000,1699.155609
2478.353729,1000,1720.964492
2464.718381,1000,1742.810294
2492.735458,1000,1764.602715
2479.0096,1000,1786.459126
2489.061997,1000,1808.265
2510.729801,1000,1830.130124
2443.922782,1000,1851.983619
2510.078481,1000,1873.926705
2491.396678,1000,1895.826799
1393.367313,573,1907.346162
2513.748359,1000,1929.216788
2509.387666,1000,1951.239062
2492.010576,1000,1973.085399
2523.727778,1000,1994.930392
2510.914514,1000,2016.731377
2501.926185,1000,2038.596354
2509.671287,1000,2060.404637
2465.986369,1000,2082.185296
2491.396372,1000,2104.072512
2510.079672,1000,2125.893893
2542.626596,1000,2147.776281
2530.104624,1000,2169.748043
2519.637557,1000,2191.574362
2531.619455,1000,2213.418789
2513.159126,1000,2228.139646
2517.887552,1000,2250.063183
2524.317421,1000,2271.964125
517.579878,222,2280.834206
2514.450905,1000,2302.706575
2542.988632,1000,2324.521132
2547.556284,1000,2346.314461
700.528601,298,2348.557242
2504.10601,1000,2370.400763
2500.607811,1000,2392.321802
2549.190743,1000,2414.142074
2536.120448,1000,2435.969883
2537.043799,1000,2457.893803
2552.028177,1000,2479.887455
2546.865191,1000,2501.769831
2566.027428,1000,2523.691541
2539.980608,1000,2545.595756
2540.361994,1000,2567.464153
2541.817519,1000,2589.373648
2552.016994,1000,2611.293241
2563.579881,1000,2633.097813
2528.379933,1000,2654.887699
708.299152,295,2657.109957
2542.010325,1000,2678.962831
