#{"t_start": 1619393481.2203012, "env_id": "HopperBulletEnv-v0"}
r,l,t
25.624563,14,24.018923
30.414694,16,24.147281
38.508507,27,24.36684
32.215324,19,24.52017
31.188111,17,24.658212
37.88619,23,24.843009
23.576393,10,24.92536
23.746827,10,25.00561
56.460385,39,25.318467
27.506643,15,25.437834
26.414202,12,25.534866
42.747815,39,25.847115
25.627923,10,25.928037
30.821645,16,26.055136
23.797491,30,26.300141
27.723344,13,26.405147
20.787937,20,26.565563
44.026287,26,26.774418
43.907729,37,34.131686
39.130531,26,34.337677
31.828413,24,34.540247
44.033383,27,34.76192
25.114212,13,34.865802
29.101422,13,34.97023
27.557563,17,35.105448
23.245107,10,35.188335
25.483519,11,35.274415
37.336044,27,35.49251
32.4854,17,35.626556
36.832238,25,35.823037
51.390085,50,36.218259
40.736331,27,36.431665
34.198073,20,36.591297
35.429092,24,36.779114
54.663244,40,37.095505
24.87021,10,37.174808
46.911193,33,37.446651
44.187681,26,37.658143
26.760978,17,37.794178
52.702223,38,45.173431
44.741987,40,45.489991
24.870396,14,45.60012
33.498366,23,45.782947
31.069457,25,45.976636
32.769082,17,46.112209
28.220108,15,46.229878
39.639916,25,46.426727
47.636615,46,46.789578
48.015213,41,47.110348
30.420857,16,47.236771
43.250211,33,47.496809
40.341538,24,47.686949
39.643979,29,47.927094
36.154687,23,48.124264
72.255521,66,48.646009
33.61482,42,48.972476
36.639341,22,49.145322
45.990621,34,56.459467
56.797624,47,56.825473
72.528167,53,57.238801
39.882808,23,57.417826
88.009238,67,57.944612
64.595387,55,58.373962
50.757502,53,58.786008
50.156548,44,59.12929
46.130996,36,59.411266
63.771287,49,59.813543
104.65673,104,67.711648
96.318802,65,68.214146
97.777248,75,68.794704
88.513562,74,69.370636
83.832125,64,69.875249
81.032227,54,70.292087
62.140173,54,70.711626
97.520616,70,71.260003
110.573117,98,79.14008
118.241711,177,80.525581
61.487899,56,80.957174
49.443437,55,81.385741
117.131873,99,82.166627
130.247473,110,90.095573
103.634042,65,90.596355
118.10762,78,91.200567
99.38688,86,91.867062
31.762999,22,92.037616
112.56955,82,92.679453
84.850064,65,93.184784
94.942946,82,100.914789
120.660736,71,101.462756
103.468669,73,102.030323
76.582736,63,102.516457
133.150573,109,103.358908
86.018512,67,103.877196
57.08298,57,104.320564
70.724761,63,111.876957
62.891133,65,112.382491
85.860482,71,112.931448
101.249698,66,113.440147
130.24211,91,114.142988
85.909567,63,114.634025
136.48116,91,115.35007
126.280387,73,123.011956
116.407578,88,123.690534
129.140376,114,124.576629
108.655412,72,125.164338
155.089009,106,126.029171
75.209861,74,126.619133
24.924834,21,133.798061
139.220737,101,134.581076
117.848783,90,135.276904
121.179186,71,135.823986
106.505149,87,136.493175
91.836784,60,136.956919
98.206054,71,137.518847
123.425649,85,145.300521
98.110961,98,146.065973
122.968461,88,146.75219
125.529018,103,147.559249
118.019081,77,148.157654
133.425127,84,148.815122
140.045929,114,156.865322
95.655021,76,157.453943
105.459379,62,157.944686
98.666041,71,158.491161
129.894169,81,159.125992
131.37739,83,159.778799
157.135438,125,167.962318
137.410104,86,168.625875
113.051263,87,169.307368
133.861263,89,170.005676
139.321087,86,170.679372
127.616756,73,178.305459
129.510968,97,179.050009
192.579143,120,179.977979
127.077435,87,180.643834
142.723366,101,181.426097
140.852343,79,182.044186
108.333775,82,189.770711
113.126234,83,190.409452
112.889053,88,191.092927
194.080387,123,192.044233
160.638797,105,192.865279
185.506168,106,200.76282
117.76544,95,201.491254
159.17805,105,202.300351
105.385459,78,202.901983
172.535979,87,203.571853
138.823852,90,204.298366
256.428268,141,212.439353
325.492334,296,214.704947
113.561436,72,215.260043
141.286067,83,222.975223
221.2316,137,224.02507
155.969181,105,224.828886
85.020539,61,225.295439
279.901163,163,233.61401
409.918561,401,236.671746
259.849788,128,244.760071
399.653435,285,246.926989
473.670519,315,256.438815
380.367881,229,258.18266
127.858929,83,258.812341
328.718589,182,267.292923
509.833234,300,269.574778
562.756245,338,279.267099
80.390663,63,279.754882
317.064091,157,280.949595
425.706313,220,289.742161
644.18729,378,299.707224
737.565392,411,302.85554
410.035674,268,311.979877
1047.436111,635,323.902163
1230.457508,713,343.443969
664.111753,316,345.84211
641.240516,367,355.757214
1554.163835,986,377.426134
1924.199497,1000,399.21412
1178.209008,578,410.698986
1589.410578,782,423.72762
812.822008,433,434.147387
1840.835432,911,455.211583
2066.021906,1000,476.951956
943.399341,461,487.532493
2179.626959,1000,509.365403
479.256878,240,511.219651
1388.118252,661,530.463487
2186.484076,1000,552.357352
1703.430818,767,565.252601
432.549163,208,566.82453
703.864471,330,576.4673
91.443556,54,576.876953
2185.153598,1000,598.679503
619.508286,303,608.104554
2168.795128,1000,629.943432
1930.664055,881,643.732166
2322.848119,1000,665.509429
2242.273034,1000,687.259956
439.163771,208,695.919648
2273.711215,1000,717.754314
989.441341,464,728.529534
2272.516198,1000,750.400545
2278.783167,1000,772.141754
2254.604686,1000,786.739777
2307.968317,1000,808.577547
2350.486739,1000,830.408232
2340.43556,1000,852.245093
2377.662389,1000,874.061843
2340.633144,1000,895.810402
2350.121751,1000,917.551078
2330.151432,1000,939.313897
2259.012207,957,960.786373
2363.428152,1000,982.536517
627.461026,289,991.817239
2367.361211,1000,1006.519384
2360.50671,1000,1028.353777
2381.279859,1000,1050.170698
2184.834851,918,1071.368917
1472.997872,643,1083.364393
2373.848893,1000,1105.089616
2373.310496,1000,1126.800441
2469.076403,1000,1148.556553
2416.540766,1000,1170.353184
2453.697128,1000,1192.112724
2419.701972,1000,1213.932766
2454.529753,1000,1235.684682
2462.859948,1000,1257.483934
2436.08066,1000,1279.339067
2472.681706,1000,1301.233954
2481.376168,1000,1323.077499
2467.339865,1000,1344.89635
2423.12304,1000,1366.732151
2459.17057,1000,1388.568473
2481.795739,1000,1410.46598
2458.501913,1000,1432.270039
336.481934,169,1433.542341
2454.670103,1000,1455.349473
209.287541,109,1456.172725
575.652121,262,1465.228863
2484.577024,1000,1487.030308
2446.374482,1000,1508.882739
2478.203466,1000,1530.729034
2492.960829,1000,1545.363796
2483.268162,1000,1567.122065
2489.709332,1000,1588.926189
1016.274466,448,1599.432372
2476.238592,1000,1621.274855
2476.017177,1000,1643.03393
2480.516923,1000,1664.891833
2489.979232,1000,1686.673485
2505.327336,1000,1708.432621
2506.139402,1000,1730.274152
191.692891,98,1731.011878
2496.811981,1000,1752.829615
1330.453926,565,1764.222018
2459.754206,1000,1786.080349
2468.727505,1000,1807.885729
2478.783316,1000,1829.734832
903.033612,389,1839.839656
748.762113,326,1842.309435
2502.008318,1000,1864.182984
2509.306162,1000,1886.125218
2487.717507,1000,1908.04358
2522.282953,1000,1929.92347
2510.298949,1000,1951.946103
783.412628,332,1961.600354
2523.034608,1000,1983.420345
2512.216059,1000,2005.245066
2488.507632,1000,2027.063754
2518.99856,1000,2048.889891
2479.805156,1000,2070.729088
2502.554248,1000,2092.554375
2518.417387,1000,2114.443349
2500.176747,1000,2136.266902
2511.617064,1000,2151.053052
2509.135248,1000,2172.961606
658.915086,279,2182.200712
2544.611798,1000,2204.026165
2504.023149,1000,2225.897912
2524.016935,1000,2247.790701
2530.148839,1000,2269.699639
2556.065361,1000,2291.627773
2550.219936,1000,2313.476925
2524.428547,1000,2335.257417
2541.731494,1000,2357.084283
2526.516387,1000,2378.959661
2530.766412,1000,2400.859751
2523.58824,1000,2415.51996
2533.100903,1000,2437.351146
1476.664242,590,2456.14484
2548.498313,1000,2478.155508
2511.930433,1000,2492.880697
2537.937729,1000,2514.783531
2529.934714,1000,2536.735607
2525.483244,1000,2558.582518
410.961642,186,2567.149204
2566.526937,1000,2589.063594
380.345451,168,2590.340312
2532.521177,1000,2612.253619
2552.109068,1000,2634.054428
2545.203937,1000,2655.845377
2526.079733,1000,2677.696019
